Data;Nome;Titolarita;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Giornata;Stagione
28/10/2021;DE SILVESTRI;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;THEATE;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;VIGNATO;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;SKOV OLSEN;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ORSOLINI;0;5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;DOMINGUEZ;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;SVANBERG;0;5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MEDEL;0;4,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;BARROW;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;VAN HOOIJDONK;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;SANSONE;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;CRAGNO;0;6;0;2;0;0;0;0;0;0;0;10;2021-22
28/10/2021;CEPPITELLI;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BELLANOVA;0;6;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;CARBONI;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;LYKOGIANNIS;0;5,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;ZAPPA;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;DEIOLA;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MARIN;0;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;GRASSI;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;OLIVA;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;JOAO PEDRO;1;6;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;PAVOLETTI;0;7;1;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;KEITA B.;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;VICARIO;1;7;0;2;0;0;0;0;0;0;0;10;2021-22
28/10/2021;FIAMOZZI;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ISMAJLI;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;PARISI;1;5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;STOJANOVIC;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;LUPERTO;0;5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;HAAS;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BAJRAMI;1;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BANDINELLI;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;RICCI S.;0;4,5;0;0;0;0;0;0;0;1;0;10;2021-22
28/10/2021;ZURKOWSKI;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;HENDERSON L.;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ASLLANI;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;PINAMONTI;0;5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;CUTRONE;0;5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MANCUSO;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;TERRACCIANO;1;6;0;1;0;0;0;0;0;0;0;10;2021-22
28/10/2021;TERZIC;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MILENKOVIC;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;VENUTI;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MARTINEZ QUARTA;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ODRIOZOLA;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BIRAGHI;1;5,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;DUNCAN;0;6;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;BENASSI;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;TORREIRA;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;CASTROVILLI;0;5,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;SAPONARA;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BONAVENTURA;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;CALLEJON;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;SOTTIL;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;VLAHOVIC;1;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;SIRIGU;0;6,5;0;1;0;0;0;1;0;0;0;10;2021-22
28/10/2021;CAMBIASO;1;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MASIELLO;0;5,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;CRISCITO;1;6,5;0;0;0;0;1;0;0;0;0;10;2021-22
28/10/2021;VASQUEZ;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BIRASCHI;1;6;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;GALDAMES;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BADELJ;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BEHRAMI;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;STURARO;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ROVELLA;0;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;CAICEDO;1;6,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;PANDEV;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;DESTRO;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;KALLON;0;5,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;EKUBAN;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;HANDANOVIC;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;D'AMBROSIO;0;7,5;1;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;DARMIAN;0;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;DIMARCO;1;7;1;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BASTONI;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;KOLAROV;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;DE VRIJ;1;6;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;GAGLIARDINI;0;6,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;VECINO;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BARELLA;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;SENSI;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BROZOVIC;1;6,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;SANCHEZ;1;6,5;0;0;0;0;0;0;0;0;1;10;2021-22
28/10/2021;MARTINEZ L.;1;6,5;0;0;0;0;0;0;0;0;1;10;2021-22
28/10/2021;CORREA;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;DZEKO;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;PERIN;1;6,5;0;2;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BONUCCI;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;DE SCIGLIO;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;DANILO;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ALEX SANDRO;1;5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;DE LIGT;1;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;CUADRADO;1;6,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;CHIESA;1;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;RABIOT;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;KULUSEVSKI;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ARTHUR;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MCKENNIE;1;6,5;1;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;LOCATELLI;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;DYBALA;1;6,5;0;0;0;0;0;0;0;0;1;10;2021-22
28/10/2021;MORATA;1;5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;KAIO JORGE;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;REINA;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;LAZZARI;0;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;LUIZ FELIPE;1;7;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ACERBI;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;PATRIC;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MARUSIC;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MILINKOVIC-SAVIC;1;6,5;0;0;0;0;0;0;0;0;1;10;2021-22
28/10/2021;BASIC;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;LUIS ALBERTO;0;5,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;CATALDI;0;6;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;LUCAS LEIVA;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;FELIPE ANDERSON;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;PEDRO;0;7;1;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MORO;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;IMMOBILE;1;6;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;TATARUSANU;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;KJAER;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;TOMORI;1;7;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;CALABRIA;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;KALULU;0;5,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;HERNANDEZ T.;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ROMAGNOLI;1;6,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;TONALI;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BAKAYOKO;0;5,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;KRUNIC;0;6,5;0;0;0;0;0;0;0;0;1;10;2021-22
28/10/2021;BENNACER;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;SAELEMAEKERS;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;KESSIE';1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;IBRAHIMOVIC;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;RAFAEL LEAO;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;GIROUD;0;7;1;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;OSPINA;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;DI LORENZO;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;GHOULAM;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;KOULIBALY;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;RRAHMANI;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MARIO RUI;0;7;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;RUIZ;1;7,5;1;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ZIELINSKI;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ZAMBO ANGUISSA;1;6,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;ELMAS;0;6,5;0;0;0;0;0;0;0;0;1;10;2021-22
28/10/2021;DEMME;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;INSIGNE;1;7,5;0;0;0;0;2;0;0;0;0;10;2021-22
28/10/2021;MERTENS;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;POLITANO;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;LOZANO;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;OSIMHEN;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;RUI PATRICIO;1;6,5;0;1;0;0;0;0;0;0;0;10;2021-22
28/10/2021;KUMBULLA;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;KARSDORP;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;CALAFIORI;0;;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;MANCINI;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;VINA;0;5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;IBANEZ;1;7;1;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;VERETOUT;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MKHITARYAN;1;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ZANIOLO;0;6,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;PELLEGRINI LO.;1;7,5;1;0;0;0;0;0;1;0;1;10;2021-22
28/10/2021;CRISTANTE;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;AFENA-GYAN;0;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ABRAHAM;1;5,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;EL SHAARAWY;0;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BELEC;0;6;0;1;0;0;0;0;0;0;0;10;2021-22
28/10/2021;GAGLIOLO;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;RANIERI L.;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ZORTEA;0;6;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;GYOMBER;0;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;STRANDBERG;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;KECHRIDA;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;OBI;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;DI TACCHIO;0;5,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;SCHIAVONE;0;7;1;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;KASTANOS;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;RIBERY;0;7;0;0;0;0;0;0;0;0;1;10;2021-22
28/10/2021;GONDO;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BONAZZOLI;0;7;1;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;SIMY;0;6;0;0;0;0;0;0;0;0;1;10;2021-22
28/10/2021;DJURIC;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;AUDERO;0;5,5;0;3;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MURRU;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;YOSHIDA;1;4,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;COLLEY;0;5,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;DRAGUSIN;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;CHABOT;0;6;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;THORSBY;0;6,5;0;0;0;0;0;0;1;0;1;10;2021-22
28/10/2021;EKDAL;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;CANDREVA;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ADRIEN SILVA;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ASKILDSEN;0;5;0;0;0;0;0;1;1;0;0;10;2021-22
28/10/2021;CIERVO;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;TORREGROSSA;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;GABBIADINI;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;QUAGLIARELLA;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;CAPUTO;1;6,5;1;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;CONSIGLI;0;6,5;0;1;0;0;0;0;0;0;0;10;2021-22
28/10/2021;CHIRICHES;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;TOLJAN;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MULDUR;0;6,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;FERRARI G.;1;5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;AYHAN;0;7;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ROGERIO;0;5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;TRAORE' HJ.;0;5,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;HARROUI;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;LOPEZ M.;0;7,5;1;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;FRATTESI;1;7;1;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MATHEUS HENRIQUE;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BERARDI;1;7;0;0;0;0;0;0;1;0;1;10;2021-22
28/10/2021;RASPADORI;1;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;DEFREL;0;6,5;0;0;0;0;0;0;1;0;1;10;2021-22
28/10/2021;SCAMACCA;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;PROVEDEL;0;5,5;0;1;0;0;0;0;1;0;0;10;2021-22
28/10/2021;FERRER;1;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;HRISTOV;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BASTONI S.;0;6,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;NIKOLAOU;1;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MAGGIORE;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;KOVALENKO;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;SALCEDO E.;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;GYASI;0;5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;NZOLA;1;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;COLLEY E.;0;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ANTISTE;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;STRELEC;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MILINKOVIC-SAVIC V.;0;6;0;1;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BREMER;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;AINA;1;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;DJIDJI;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;SINGO;1;6;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;RODRIGUEZ R.;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;VOJVODA;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BUONGIORNO;0;5,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;LINETTY;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;LUKIC;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;PRAET;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;POBEGA;0;5,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;SANABRIA;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BREKALO;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ZAZA;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BELOTTI;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;SILVESTRI;0;6;0;1;0;0;0;0;0;0;0;10;2021-22
28/10/2021;NUYTINCK;1;7;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;UDOGIE;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;STRYGER LARSEN;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;SOPPY;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;RODRIGO BECAO;0;5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;MOLINA N.;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;SAMIR;0;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ARSLAN;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MAKENGO;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;WALACE;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;PEREYRA;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;SAMARDZIC;0;;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;SUCCESS;0;7;1;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BETO;0;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ROMERO S.;0;5;0;2;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MAZZOCCHI;0;5,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;SVOBODA;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;HAPS;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MOLINARO;0;6;0;0;0;0;0;0;0;0;1;10;2021-22
28/10/2021;CALDARA;1;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;AMPADU;0;4,5;0;0;0;0;0;0;0;1;0;10;2021-22
28/10/2021;CECCARONI;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;CRNIGOJ;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;HEYMANS;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ARAMU;1;7;1;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;KIYINE;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;BUSIO;1;5,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;HENRY;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;FORTE;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;OKEREKE;0;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MONTIPO';1;7;0;1;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MAGNANI;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;FARAONI;1;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;DAWIDOWICZ;0;6;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;CECCHERINI;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;SUTALO;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;TAMEZE;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;MIGUEL VELOSO;0;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;ILIC;1;5,5;0;0;0;0;0;0;1;0;0;10;2021-22
28/10/2021;BARAK;1;7;0;0;0;0;1;0;0;0;0;10;2021-22
28/10/2021;HONGLA;1;5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;LAZOVIC;1;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;KALINIC;0;5,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;CAPRARI;0;6;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;SIMEONE;1;6,5;0;0;0;0;0;0;0;0;0;10;2021-22
28/10/2021;LASAGNA;0;5;0;0;0;0;0;0;0;0;0;10;2021-22
01/11/2021;MUSSO;1;7;0;2;0;0;0;0;0;0;0;11;2021-22
01/11/2021;DEMIRAL;1;5,5;0;0;0;0;0;0;1;0;1;11;2021-22
01/11/2021;ZAPPACOSTA;1;5,5;0;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;LOVATO;0;6;0;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;MAEHLE;0;5,5;0;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;SCALVINI;0;6;0;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;KOOPMEINERS;1;5,5;0;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;PASALIC;0;5,5;0;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;DE ROON;1;6,5;1;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;MALINOVSKYI;0;6;0;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;FREULER;0;6,5;0;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;ILICIC;1;6,5;0;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;PICCOLI;0;;0;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;MURIEL;1;6;0;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;ZAPATA D.;1;7;1;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;SKORUPSKI;0;6,5;0;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;DE SILVESTRI;1;7;1;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;SOUMAORO;1;6,5;0;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;HICKEY;1;6;0;0;0;0;0;0;1;0;0;11;2021-22
01/11/2021;BINKS;0;6;0;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;THEATE;1;6,5;0;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;SKOV OLSEN;0;;0;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;SORIANO;0;6;0;0;0;0;0;0;0;0;0;11;2021-22
01/11/2021;DOMINGUEZ;1;6,5;0;0;0;0;0;0;0;0;0;11;2021-22
